data_center,tier,array_name,controller_name,array_port_name,switch_name,switch_port
LS5,Tier 3g,LS5PT328,CL1,CL1-C,LS4R54,fc1/9
LS5,Tier 3g,LS5PT328,CL1,CL1-D,,
LS5,Tier 3g,LS5PT328,CL1,CL1-E,LS4R54,fc1/8
LS5,Tier 3g,LS5PT328,CL1,CL1-F,,
LS5,Tier 3g,LS5PT328,CL1,CL1-G,LS4R54,fc2/8
LS5,Tier 3g,LS5PT328,CL1,CL1-H,,
LS5,Tier 3g,LS5PT328,CL2,CL2-A,LS5B61,fc1/3
LS5,Tier 3g,LS5PT328,CL2,CL2-B,LS5B61,fc1/4
LS5,Tier 3g,LS5PT328,CL2,CL2-C,LS4B54,fc1/9
LS5,Tier 3g,LS5PT328,CL2,CL2-D,,
LS5,Tier 3g,LS5PT328,CL2,CL2-E,LS4B54,fc1/8
LS5,Tier 3g,LS5PT328,CL2,CL2-F,,
LS5,Tier 3g,LS5PT328,CL2,CL2-G,LS4B54,fc2/8
LS5,Tier 3g,LS5PT328,CL2,CL2-H,,
LS5,Tier 3g,LS5PT328,CL3,CL3-A,,
LS5,Tier 3g,LS5PT328,CL3,CL3-B,,
LS5,Tier 3g,LS5PT328,CL3,CL3-C,,
LS5,Tier 3g,LS5PT328,CL3,CL3-D,,
LS5,Tier 3g,LS5PT328,CL3,CL3-E,,
LS5,Tier 3g,LS5PT328,CL3,CL3-F,,
LS5,Tier 3g,LS5PT328,CL3,CL3-G,,
LS5,Tier 3g,LS5PT328,CL3,CL3-H,,
LS5,Tier 3g,LS5PT328,CL4,CL4-A,,
LS5,Tier 3g,LS5PT328,CL4,CL4-B,,
LS5,Tier 3g,LS5PT328,CL4,CL4-C,,
LS5,Tier 3g,LS5PT328,CL4,CL4-D,,
LS5,Tier 3g,LS5PT328,CL4,CL4-E,,
LS5,Tier 3g,LS5PT328,CL4,CL4-F,,
LS5,Tier 3g,LS5PT328,CL4,CL4-G,,
LS5,Tier 3g,LS5PT328,CL4,CL4-H,,
LS5,Tier 3g,LS5PT328,CL5,CL5-A,,
LS5,Tier 3g,LS5PT328,CL5,CL5-B,,
LS5,Tier 3g,LS5PT328,CL5,CL5-C,,
LS5,Tier 3g,LS5PT328,CL5,CL5-D,,
LS5,Tier 3g,LS5PT328,CL5,CL5-E,,
LS5,Tier 3g,LS5PT328,CL5,CL5-F,,
LS5,Tier 3g,LS5PT328,CL5,CL5-G,,
LS5,Tier 3g,LS5PT328,CL5,CL5-H,,
LS5,Tier 3g,LS5PT328,CL6,CL6-A,,
LS5,Tier 3g,LS5PT328,CL6,CL6-B,,
LS5,Tier 3g,LS5PT328,CL6,CL6-C,,
LS5,Tier 3g,LS5PT328,CL6,CL6-D,,
LS5,Tier 3g,LS5PT328,CL6,CL6-E,,
LS5,Tier 3g,LS5PT328,CL6,CL6-F,,
LS5,Tier 3g,LS5PT328,CL6,CL6-G,,
LS5,Tier 3g,LS5PT328,CL6,CL6-H,,
LS5,Tier 3g,LS5PT328,CL7,CL7-A,,
LS5,Tier 3g,LS5PT328,CL7,CL7-B,,
LS5,Tier 3g,LS5PT328,CL7,CL7-C,,
LS5,Tier 3g,LS5PT328,CL7,CL7-D,LS5R61,fc2/0
LS5,Tier 3g,LS5PT328,CL7,CL7-E,,
LS5,Tier 3g,LS5PT328,CL7,CL7-F,,
LS5,Tier 3g,LS5PT328,CL7,CL7-G,,
LS5,Tier 3g,LS5PT328,CL7,CL7-H,,
LS5,Tier 3g,LS5PT328,CL8,CL8-A,,
LS5,Tier 3g,LS5PT328,CL8,CL8-B,,
LS5,Tier 3g,LS5PT328,CL8,CL8-C,,
LS5,Tier 3g,LS5PT328,CL8,CL8-D,LS5B61,fc2/0
LS5,Tier 3g,LS5PT328,CL8,CL8-E,,
LS5,Tier 3g,LS5PT328,CL8,CL8-F,,
LS5,Tier 3g,LS5PT328,CL8,CL8-G,,
LS5,Tier 3g,LS5PT328,CL8,CL8-H,,
LS3,Tier 2g,LS3XPT203,CL1,CL1-A,LS4R53,fc10/0
LS3,Tier 2g,LS3XPT203,CL1,CL1-B,LS3R39,fc8/20
LS3,Tier 2g,LS3XPT203,CL1,CL1-E,LS4R53,fc10/29
LS3,Tier 2g,LS3XPT203,CL1,CL1-F,LS4R52,fc1/34
LS3,Tier 2g,LS3XPT203,CL2,CL2-A,LS4B53,fc10/0
LS3,Tier 2g,LS3XPT203,CL2,CL2-B,LS3B39,fc8/20
LS3,Tier 2g,LS3XPT203,CL2,CL2-E,LS4B53,fc10/29
LS3,Tier 2g,LS3XPT203,CL2,CL2-F,LS4B52,fc1/34
LS3,Tier 2g,LS3XPT203,CL3,CL3-A,LS3R34,fc2/24
LS3,Tier 2g,LS3XPT203,CL3,CL3-B,LS3R38,fc2/6
LS3,Tier 2g,LS3XPT203,CL3,CL3-E,LS3R34,fc2/11
LS3,Tier 2g,LS3XPT203,CL3,CL3-F,,
LS3,Tier 2g,LS3XPT203,CL4,CL4-A,LS3B34,fc2/24
LS3,Tier 2g,LS3XPT203,CL4,CL4-B,LS3B38,fc2/6
LS3,Tier 2g,LS3XPT203,CL4,CL4-E,LS3B34,fc2/11
LS3,Tier 2g,LS3XPT203,CL4,CL4-F,,
LS3,Tier 2g,LS3XPT203,CL5,CL5-A,,
LS3,Tier 2g,LS3XPT203,CL5,CL5-B,,
LS3,Tier 2g,LS3XPT203,CL5,CL5-E,,
LS3,Tier 2g,LS3XPT203,CL5,CL5-F,,
LS3,Tier 2g,LS3XPT203,CL6,CL6-A,,
LS3,Tier 2g,LS3XPT203,CL6,CL6-B,,
LS3,Tier 2g,LS3XPT203,CL6,CL6-E,,
LS3,Tier 2g,LS3XPT203,CL6,CL6-F,,
LS3,Tier 2g,LS3XPT203,CL7,CL7-A,,
LS3,Tier 2g,LS3XPT203,CL7,CL7-B,,
LS3,Tier 2g,LS3XPT203,CL7,CL7-E,,
LS3,Tier 2g,LS3XPT203,CL7,CL7-F,LS3R34,fc3/33
LS3,Tier 2g,LS3XPT203,CL8,CL8-A,,
LS3,Tier 2g,LS3XPT203,CL8,CL8-B,,
LS3,Tier 2g,LS3XPT203,CL8,CL8-E,,
LS3,Tier 2g,LS3XPT203,CL8,CL8-F,LS3B34,fc3/33
LS3,Tier 1g,LS3XP18,CL1,CL1-A,LS3R34,fc1/18
LS3,Tier 1g,LS3XP18,CL1,CL1-B,LS3R35,fc2/31
LS3,Tier 1g,LS3XP18,CL1,CL1-C,LS3R39,fc2/27
LS3,Tier 1g,LS3XP18,CL1,CL1-D,LS5R60,fc10/22
LS3,Tier 1g,LS3XP18,CL1,CL1-E,LS3R34,fc3/18
LS3,Tier 1g,LS3XP18,CL1,CL1-F,LS3R36,fc8/1
LS3,Tier 1g,LS3XP18,CL1,CL1-G,LS2R27,fc1/23
LS3,Tier 1g,LS3XP18,CL1,CL1-H,LS5R60,fc10/46
LS3,Tier 1g,LS3XP18,CL1,CL1-J,LS3R34,fc9/10
LS3,Tier 1g,LS3XP18,CL1,CL1-K,LS3R37,fc1/43
LS3,Tier 1g,LS3XP18,CL1,CL1-L,LS4R52,fc8/42
LS3,Tier 1g,LS3XP18,CL1,CL1-M,LS3R34,fc11/33
LS3,Tier 1g,LS3XP18,CL1,CL1-N,LS4R53,fc1/42
LS3,Tier 1g,LS3XP18,CL1,CL1-P,LS4R53,fc3/41
LS3,Tier 1g,LS3XP18,CL1,CL1-Q,LS3R34,fc9/33
LS3,Tier 1g,LS3XP18,CL1,CL1-R,LS3R34,fc12/33
LS3,Tier 1g,LS3XP18,CL2,CL2-A,LS3B34,fc1/18
LS3,Tier 1g,LS3XP18,CL2,CL2-B,LS3B35,fc2/31
LS3,Tier 1g,LS3XP18,CL2,CL2-C,LS3B39,fc2/27
LS3,Tier 1g,LS3XP18,CL2,CL2-D,LS5B60,fc10/22
LS3,Tier 1g,LS3XP18,CL2,CL2-E,LS3B34,fc3/18
LS3,Tier 1g,LS3XP18,CL2,CL2-F,LS3B36,fc8/1
LS3,Tier 1g,LS3XP18,CL2,CL2-G,LS2B27,fc1/23
LS3,Tier 1g,LS3XP18,CL2,CL2-H,LS5B60,fc10/46
LS3,Tier 1g,LS3XP18,CL2,CL2-J,LS3B34,fc9/10
LS3,Tier 1g,LS3XP18,CL2,CL2-K,LS3B37,fc1/43
LS3,Tier 1g,LS3XP18,CL2,CL2-L,LS4B52,fc8/42
LS3,Tier 1g,LS3XP18,CL2,CL2-M,LS3B34,fc11/33
LS3,Tier 1g,LS3XP18,CL2,CL2-N,LS4B53,fc1/42
LS3,Tier 1g,LS3XP18,CL2,CL2-P,LS4B53,fc3/41
LS3,Tier 1g,LS3XP18,CL2,CL2-Q,LS3B34,fc9/33
LS3,Tier 1g,LS3XP18,CL2,CL2-R,LS3B34,fc12/33
LS3,Tier 1g,LS3XP18,CL3,CL3-A,LS4R53,fc11/5
LS3,Tier 1g,LS3XP18,CL3,CL3-B,LS4R53,fc9/5
LS3,Tier 1g,LS3XP18,CL3,CL3-C,LS2R28,fc1/28
LS3,Tier 1g,LS3XP18,CL3,CL3-D,LS4R53,fc9/35
LS3,Tier 1g,LS3XP18,CL3,CL3-E,LS4R53,fc12/5
LS3,Tier 1g,LS3XP18,CL3,CL3-F,,
LS3,Tier 1g,LS3XP18,CL3,CL3-G,LS2R28,fc2/28
LS3,Tier 1g,LS3XP18,CL3,CL3-H,LS4R53,fc11/34
LS3,Tier 1g,LS3XP18,CL3,CL3-J,LS4R50,fc8/7
LS3,Tier 1g,LS3XP18,CL3,CL3-K,,
LS3,Tier 1g,LS3XP18,CL3,CL3-L,LS2R28,fc10/37
LS3,Tier 1g,LS3XP18,CL3,CL3-M,LS4R53,fc1/28
LS3,Tier 1g,LS3XP18,CL3,CL3-N,LS4R53,fc2/42
LS3,Tier 1g,LS3XP18,CL3,CL3-P,LS4R53,fc4/41
LS3,Tier 1g,LS3XP18,CL3,CL3-Q,LS2R28,fc12/16
LS3,Tier 1g,LS3XP18,CL3,CL3-R,LS4R53,fc12/34
LS3,Tier 1g,LS3XP18,CL4,CL4-A,LS4B53,fc11/5
LS3,Tier 1g,LS3XP18,CL4,CL4-B,LS4B53,fc9/5
LS3,Tier 1g,LS3XP18,CL4,CL4-C,LS2B28,fc1/28
LS3,Tier 1g,LS3XP18,CL4,CL4-D,LS4B53,fc9/35
LS3,Tier 1g,LS3XP18,CL4,CL4-E,LS4B53,fc12/5
LS3,Tier 1g,LS3XP18,CL4,CL4-F,,
LS3,Tier 1g,LS3XP18,CL4,CL4-G,LS2B28,fc2/28
LS3,Tier 1g,LS3XP18,CL4,CL4-H,LS4B53,fc11/34
LS3,Tier 1g,LS3XP18,CL4,CL4-J,LS4B50,fc8/7
LS3,Tier 1g,LS3XP18,CL4,CL4-K,,
LS3,Tier 1g,LS3XP18,CL4,CL4-L,LS2B28,fc10/37
LS3,Tier 1g,LS3XP18,CL4,CL4-M,LS4B53,fc1/28
LS3,Tier 1g,LS3XP18,CL4,CL4-N,LS4B53,fc2/42
LS3,Tier 1g,LS3XP18,CL4,CL4-P,LS4B53,fc4/41
LS3,Tier 1g,LS3XP18,CL4,CL4-Q,LS2B28,fc12/16
LS3,Tier 1g,LS3XP18,CL4,CL4-R,LS4B53,fc12/34
LS4,Tier 2g,LS4XPT204,CL1,CL1-A,LS4R53,fc10/3
LS4,Tier 2g,LS4XPT204,CL1,CL1-B,LS4R53,fc11/3
LS4,Tier 2g,LS4XPT204,CL1,CL1-E,LS3R34,fc1/6
LS4,Tier 2g,LS4XPT204,CL1,CL1-F,LS2R28,fc4/33
LS4,Tier 2g,LS4XPT204,CL2,CL2-A,LS4B53,fc10/3
LS4,Tier 2g,LS4XPT204,CL2,CL2-B,LS4B53,fc11/3
LS4,Tier 2g,LS4XPT204,CL2,CL2-E,LS3B34,fc1/6
LS4,Tier 2g,LS4XPT204,CL2,CL2-F,LS2B28,fc4/33
LS4,Tier 2g,LS4XPT204,CL3,CL3-A,LS3R34,fc2/6
LS4,Tier 2g,LS4XPT204,CL3,CL3-B,LS3R35,fc1/9
LS4,Tier 2g,LS4XPT204,CL3,CL3-E,LS4R53,fc12/3
LS4,Tier 2g,LS4XPT204,CL3,CL3-F,LS3R34,fc3/6
LS4,Tier 2g,LS4XPT204,CL4,CL4-A,LS3B34,fc2/6
LS4,Tier 2g,LS4XPT204,CL4,CL4-B,LS3B35,fc1/9
LS4,Tier 2g,LS4XPT204,CL4,CL4-E,LS4B53,fc12/3
LS4,Tier 2g,LS4XPT204,CL4,CL4-F,LS3B34,fc3/6
LS4,Tier 2g,LS4XPT204,CL5,CL5-A,,
LS4,Tier 2g,LS4XPT204,CL5,CL5-B,,
LS4,Tier 2g,LS4XPT204,CL5,CL5-E,,
LS4,Tier 2g,LS4XPT204,CL5,CL5-F,,
LS4,Tier 2g,LS4XPT204,CL6,CL6-A,,
LS4,Tier 2g,LS4XPT204,CL6,CL6-B,,
LS4,Tier 2g,LS4XPT204,CL6,CL6-E,,
LS4,Tier 2g,LS4XPT204,CL6,CL6-F,,
LS4,Tier 2g,LS4XPT204,CL7,CL7-A,,
LS4,Tier 2g,LS4XPT204,CL7,CL7-B,,
LS4,Tier 2g,LS4XPT204,CL7,CL7-E,,
LS4,Tier 2g,LS4XPT204,CL7,CL7-F,LS4R53,fc2/34
LS4,Tier 2g,LS4XPT204,CL8,CL8-A,,
LS4,Tier 2g,LS4XPT204,CL8,CL8-B,,
LS4,Tier 2g,LS4XPT204,CL8,CL8-E,,
LS4,Tier 2g,LS4XPT204,CL8,CL8-F,LS4B53,fc2/34
LS4,Tier 3g,LS4XPT301,CL1,CL1-A,LS4R50,fc8/9
LS4,Tier 3g,LS4XPT301,CL1,CL1-B,LS3R34,fc1/24
LS4,Tier 3g,LS4XPT301,CL2,CL2-A,LS4B50,fc8/9
LS4,Tier 3g,LS4XPT301,CL2,CL2-B,LS3B34,fc1/24
LS4,Tier 3g,LS4XPT301,CL3,CL3-A,LS4R53,fc9/0
LS4,Tier 3g,LS4XPT301,CL3,CL3-B,LS3R37,fc2/1
LS4,Tier 3g,LS4XPT301,CL4,CL4-A,LS4B53,fc9/0
LS4,Tier 3g,LS4XPT301,CL4,CL4-B,LS3B37,fc2/1
LS4,Tier 3g,LS4XPT303,CL1,CL1-A,LS3R34,fc11/4
LS4,Tier 3g,LS4XPT303,CL1,CL1-B,LS4R53,fc9/7
LS4,Tier 3g,LS4XPT303,CL2,CL2-A,LS3B34,fc11/4
LS4,Tier 3g,LS4XPT303,CL2,CL2-B,LS4B53,fc9/7
LS4,Tier 3g,LS4XPT303,CL3,CL3-A,LS3R34,fc12/4
LS4,Tier 3g,LS4XPT303,CL3,CL3-B,LS4R53,fc10/7
LS4,Tier 3g,LS4XPT303,CL4,CL4-A,LS3B34,fc12/4
LS4,Tier 3g,LS4XPT303,CL4,CL4-B,LS4B53,fc10/7
LS4,Tier 3g,LS4XPT306,CL1,CL1-A,LS4R53,fc1/18
LS4,Tier 3g,LS4XPT306,CL1,CL1-B,LS4R53,fc2/18
LS4,Tier 3g,LS4XPT306,CL2,CL2-A,LS4B53,fc1/18
LS4,Tier 3g,LS4XPT306,CL2,CL2-B,LS4B53,fc2/18
LS4,Tier 3g,LS4XPT306,CL3,CL3-A,LS4R53,fc3/18
LS4,Tier 3g,LS4XPT306,CL3,CL3-B,LS4R53,fc4/18
LS4,Tier 3g,LS4XPT306,CL4,CL4-A,LS4B53,fc3/18
LS4,Tier 3g,LS4XPT306,CL4,CL4-B,LS4B53,fc4/18
LS4,Tier 3g,LS4XPT308,CL1,CL1-A,LS4R53,fc1/17
LS4,Tier 3g,LS4XPT308,CL1,CL1-B,LS4R53,fc3/17
LS4,Tier 3g,LS4XPT308,CL2,CL2-A,LS4B53,fc1/17
LS4,Tier 3g,LS4XPT308,CL2,CL2-B,LS4B53,fc3/17
LS4,Tier 3g,LS4XPT308,CL3,CL3-A,LS4R53,fc2/17
LS4,Tier 3g,LS4XPT308,CL3,CL3-B,LS4R53,fc4/17
LS4,Tier 3g,LS4XPT308,CL4,CL4-A,LS4B53,fc2/17
LS4,Tier 3g,LS4XPT308,CL4,CL4-B,LS4B53,fc4/17
LS4,Tier 3g,LS4XPT309,CL1,CL1-A,LS4R53,fc10/21
LS4,Tier 3g,LS4XPT309,CL1,CL1-B,LS4R53,fc12/21
LS4,Tier 3g,LS4XPT309,CL2,CL2-A,LS4B53,fc10/21
LS4,Tier 3g,LS4XPT309,CL2,CL2-B,LS4B53,fc12/21
LS4,Tier 3g,LS4XPT309,CL3,CL3-A,LS4R53,fc11/21
LS4,Tier 3g,LS4XPT309,CL3,CL3-B,LS4R53,fc9/21
LS4,Tier 3g,LS4XPT309,CL4,CL4-A,LS4B53,fc11/21
LS4,Tier 3g,LS4XPT309,CL4,CL4-B,LS4B53,fc9/21
LS4,Tier 3g,LS4XPT314,CL1,CL1-A,LS4B53,fc2/46
LS4,Tier 3g,LS4XPT314,CL1,CL1-B,LS4B53,fc11/46
LS4,Tier 3g,LS4XPT314,CL2,CL2-A,LS4R53,fc11/46
LS4,Tier 3g,LS4XPT314,CL2,CL2-B,LS4R53,fc2/46
LS4,Tier 3g,LS4XPT314,CL3,CL3-A,,
LS4,Tier 3g,LS4XPT314,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT314,CL4,CL4-A,,
LS4,Tier 3g,LS4XPT314,CL4,CL4-B,,
LS4,Tier 3g,LS4XPT315,CL1,CL1-A,LS4R53,fc9/39
LS4,Tier 3g,LS4XPT315,CL1,CL1-B,,
LS4,Tier 3g,LS4XPT315,CL2,CL2-A,LS4B53,fc9/39
LS4,Tier 3g,LS4XPT315,CL2,CL2-B,,
LS4,Tier 3g,LS4XPT315,CL3,CL3-A,LS4R53,fc11/39
LS4,Tier 3g,LS4XPT315,CL3,CL3-B,LS4R53,fc12/39
LS4,Tier 3g,LS4XPT315,CL4,CL4-A,LS4B53,fc11/39
LS4,Tier 3g,LS4XPT315,CL4,CL4-B,LS4B53,fc12/39
LS4,Tier 3g,LS4XPT317,CL1,CL1-A,,
LS4,Tier 3g,LS4XPT317,CL1,CL1-B,LS4R53,fc11/47
LS4,Tier 3g,LS4XPT317,CL2,CL2-A,,
LS4,Tier 3g,LS4XPT317,CL2,CL2-B,LS4B53,fc11/47
LS4,Tier 3g,LS4XPT317,CL3,CL3-A,LS4R53,fc10/47
LS4,Tier 3g,LS4XPT317,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT317,CL4,CL4-A,LS4B53,fc10/47
LS4,Tier 3g,LS4XPT317,CL4,CL4-B,,
LS4,Tier 3g,LS4XPT319,CL1,CL1-A,LS4R53,fc4/5
LS4,Tier 3g,LS4XPT319,CL1,CL1-B,LS3R35,fc7/4
LS4,Tier 3g,LS4XPT319,CL2,CL2-A,LS4B53,fc4/5
LS4,Tier 3g,LS4XPT319,CL2,CL2-B,LS3B35,fc7/4
LS4,Tier 3g,LS4XPT319,CL3,CL3-A,,
LS4,Tier 3g,LS4XPT319,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT319,CL4,CL4-A,,
LS4,Tier 3g,LS4XPT319,CL4,CL4-B,,
LS4,Tier 3g,LS4XPT320,CL1,CL1-A,LS4B52,fc2/47
LS4,Tier 3g,LS4XPT320,CL1,CL1-B,,
LS4,Tier 3g,LS4XPT320,CL2,CL2-A,LS4R52,fc2/47
LS4,Tier 3g,LS4XPT320,CL2,CL2-B,,
LS4,Tier 3g,LS4XPT320,CL3,CL3-A,,
LS4,Tier 3g,LS4XPT320,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT320,CL4,CL4-A,,
LS4,Tier 3g,LS4XPT320,CL4,CL4-B,,
LS4,Tier 3g,LS4XPT321,CL1,CL1-A,LS4B52,fc2/35
LS4,Tier 3g,LS4XPT321,CL1,CL1-B,,
LS4,Tier 3g,LS4XPT321,CL2,CL2-A,LS4R52,fc2/35
LS4,Tier 3g,LS4XPT321,CL2,CL2-B,,
LS4,Tier 3g,LS4XPT321,CL3,CL3-A,,
LS4,Tier 3g,LS4XPT321,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT321,CL4,CL4-A,,
LS4,Tier 3g,LS4XPT321,CL4,CL4-B,,
LS4,Tier 3g,LS4XPT322,CL1,CL1-A,LS4R52,fc7/37
LS4,Tier 3g,LS4XPT322,CL1,CL1-B,LS4R51,fc2/32
LS4,Tier 3g,LS4XPT322,CL2,CL2-A,LS4B52,fc7/37
LS4,Tier 3g,LS4XPT322,CL2,CL2-B,LS4B51,fc2/32
LS4,Tier 3g,LS4XPT322,CL3,CL3-A,,
LS4,Tier 3g,LS4XPT322,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT322,CL4,CL4-A,,
LS4,Tier 3g,LS4XPT322,CL4,CL4-B,,
LS4,Tier 3g,LS4XPT326,CL1,CL1-A,LS3R36,fc1/24
LS4,Tier 3g,LS4XPT326,CL1,CL1-B,LS3R39,fc2/23
LS4,Tier 3g,LS4XPT326,CL2,CL2-A,LS3B36,fc1/24
LS4,Tier 3g,LS4XPT326,CL2,CL2-B,LS3B39,fc2/23
LS4,Tier 3g,LS4XPT326,CL3,CL3-A,LS3R36,fc2/0
LS4,Tier 3g,LS4XPT326,CL3,CL3-B,,
LS4,Tier 3g,LS4XPT326,CL4,CL4-A,LS3B36,fc2/0
LS4,Tier 3g,LS4XPT326,CL4,CL4-B,,
LS4,Tier 1g,LS4XP11,CL1,CL1-A,LS4R52,fc1/38
LS4,Tier 1g,LS4XP11,CL1,CL1-B,,
LS4,Tier 1g,LS4XP11,CL1,CL1-C,,
LS4,Tier 1g,LS4XP11,CL1,CL1-D,LS3R35,fc2/15
LS4,Tier 1g,LS4XP11,CL1,CL1-E,LS2R28,fc9/11
LS4,Tier 1g,LS4XP11,CL1,CL1-F,LS2R28,fc4/36
LS4,Tier 1g,LS4XP11,CL1,CL1-G,,
LS4,Tier 1g,LS4XP11,CL1,CL1-H,,
LS4,Tier 1g,LS4XP11,CL1,CL1-J,LS2R28,fc12/32
LS4,Tier 1g,LS4XP11,CL1,CL1-K,LS2R27,fc8/10
LS4,Tier 1g,LS4XP11,CL1,CL1-L,,
LS4,Tier 1g,LS4XP11,CL1,CL1-M,,
LS4,Tier 1g,LS4XP11,CL1,CL1-N,,
LS4,Tier 1g,LS4XP11,CL1,CL1-P,LS3R35,fc1/46
LS4,Tier 1g,LS4XP11,CL1,CL1-Q,LS2R28,fc3/33
LS4,Tier 1g,LS4XP11,CL1,CL1-R,,
LS4,Tier 1g,LS4XP11,CL2,CL2-A,LS4B52,fc1/38
LS4,Tier 1g,LS4XP11,CL2,CL2-B,,
LS4,Tier 1g,LS4XP11,CL2,CL2-C,,
LS4,Tier 1g,LS4XP11,CL2,CL2-D,LS3B35,fc2/15
LS4,Tier 1g,LS4XP11,CL2,CL2-E,LS2B28,fc9/11
LS4,Tier 1g,LS4XP11,CL2,CL2-F,LS2B28,fc4/36
LS4,Tier 1g,LS4XP11,CL2,CL2-G,,
LS4,Tier 1g,LS4XP11,CL2,CL2-H,,
LS4,Tier 1g,LS4XP11,CL2,CL2-J,LS2B28,fc12/32
LS4,Tier 1g,LS4XP11,CL2,CL2-K,LS2B27,fc8/10
LS4,Tier 1g,LS4XP11,CL2,CL2-L,,
LS4,Tier 1g,LS4XP11,CL2,CL2-M,,
LS4,Tier 1g,LS4XP11,CL2,CL2-N,,
LS4,Tier 1g,LS4XP11,CL2,CL2-P,LS3B35,fc1/46
LS4,Tier 1g,LS4XP11,CL2,CL2-Q,LS2B28,fc3/33
LS4,Tier 1g,LS4XP11,CL2,CL2-R,,
LS4,Tier 1g,LS4XP11,CL3,CL3-A,LS3R36,fc8/13
LS4,Tier 1g,LS4XP11,CL3,CL3-B,,
LS4,Tier 1g,LS4XP11,CL3,CL3-C,LS4R51,fc8/15
LS4,Tier 1g,LS4XP11,CL3,CL3-D,LS4R52,fc2/38
LS4,Tier 1g,LS4XP11,CL3,CL3-E,LS4R52,fc2/22
LS4,Tier 1g,LS4XP11,CL3,CL3-F,LS4R51,fc7/38
LS4,Tier 1g,LS4XP11,CL3,CL3-G,LS3R36,fc8/28
LS4,Tier 1g,LS4XP11,CL3,CL3-H,LS3R38,fc2/7
LS4,Tier 1g,LS4XP11,CL3,CL3-J,LS3R37,fc2/27
LS4,Tier 1g,LS4XP11,CL3,CL3-K,LS4R52,fc7/38
LS4,Tier 1g,LS4XP11,CL3,CL3-L,LS4R52,fc7/20
LS4,Tier 1g,LS4XP11,CL3,CL3-M,LS4R51,fc7/16
LS4,Tier 1g,LS4XP11,CL3,CL3-N,LS4R51,fc1/5
LS4,Tier 1g,LS4XP11,CL3,CL3-P,LS4R52,fc1/22
LS4,Tier 1g,LS4XP11,CL3,CL3-Q,,
LS4,Tier 1g,LS4XP11,CL3,CL3-R,LS4R52,fc8/39
LS4,Tier 1g,LS4XP11,CL4,CL4-A,LS3B36,fc8/13
LS4,Tier 1g,LS4XP11,CL4,CL4-B,,
LS4,Tier 1g,LS4XP11,CL4,CL4-C,LS4B51,fc8/15
LS4,Tier 1g,LS4XP11,CL4,CL4-D,LS4B52,fc2/38
LS4,Tier 1g,LS4XP11,CL4,CL4-E,LS4B52,fc2/22
LS4,Tier 1g,LS4XP11,CL4,CL4-F,LS4B51,fc7/38
LS4,Tier 1g,LS4XP11,CL4,CL4-G,LS3B36,fc8/28
LS4,Tier 1g,LS4XP11,CL4,CL4-H,LS3B38,fc2/7
LS4,Tier 1g,LS4XP11,CL4,CL4-J,LS3B37,fc2/27
LS4,Tier 1g,LS4XP11,CL4,CL4-K,LS4B52,fc7/38
LS4,Tier 1g,LS4XP11,CL4,CL4-L,LS4B52,fc7/20
LS4,Tier 1g,LS4XP11,CL4,CL4-M,LS4B51,fc7/16
LS4,Tier 1g,LS4XP11,CL4,CL4-N,LS4B51,fc1/5
LS4,Tier 1g,LS4XP11,CL4,CL4-P,LS4B52,fc1/22
LS4,Tier 1g,LS4XP11,CL4,CL4-Q,,
LS4,Tier 1g,LS4XP11,CL4,CL4-R,LS4B52,fc8/39
LS4,Tier 1g,LS4XP11,CL5,CL5-A,LS3R39,fc7/26
LS4,Tier 1g,LS4XP11,CL5,CL5-B,LS4R53,fc2/25
LS4,Tier 1g,LS4XP11,CL5,CL5-C,LS4R50,fc8/8
LS4,Tier 1g,LS4XP11,CL5,CL5-D,LS3R34,fc3/3
LS4,Tier 1g,LS4XP11,CL5,CL5-E,LS4R51,fc2/40
LS4,Tier 1g,LS4XP11,CL5,CL5-F,,
LS4,Tier 1g,LS4XP11,CL5,CL5-G,LS3R39,fc8/26
LS4,Tier 1g,LS4XP11,CL5,CL5-H,LS4R53,fc4/1
LS4,Tier 1g,LS4XP11,CL5,CL5-J,,
LS4,Tier 1g,LS4XP11,CL5,CL5-K,LS3R39,fc1/21
LS4,Tier 1g,LS4XP11,CL5,CL5-L,LS4R53,fc3/1
LS4,Tier 1g,LS4XP11,CL5,CL5-M,LS4R53,fc4/25
LS4,Tier 1g,LS4XP11,CL5,CL5-N,,
LS4,Tier 1g,LS4XP11,CL5,CL5-P,,
LS4,Tier 1g,LS4XP11,CL5,CL5-Q,LS4R53,fc3/25
LS4,Tier 1g,LS4XP11,CL5,CL5-R,LS3R39,fc2/21
LS4,Tier 1g,LS4XP11,CL6,CL6-A,LS3B39,fc7/26
LS4,Tier 1g,LS4XP11,CL6,CL6-B,LS4B53,fc2/25
LS4,Tier 1g,LS4XP11,CL6,CL6-C,LS4B50,fc8/8
LS4,Tier 1g,LS4XP11,CL6,CL6-D,LS3B34,fc3/3
LS4,Tier 1g,LS4XP11,CL6,CL6-E,LS4B51,fc2/40
LS4,Tier 1g,LS4XP11,CL6,CL6-F,,
